"","1.064","0.82","0.71","0.642","0.59","0.541","0.493","0.451","0.415","0.376","0.337","0.295","0.258","0.226","0.191","0.153","0.096"
"S1",0.673831394902503,0.673831394902503,0.673831394902503,0.673831394902503,0.673831394902503,0.673831394902503,0.471078245997751,0.471078245997751,0.471078245997751,0.471078245997751,0.471078245997751,0.471078245997751,0.240810188812475,0.240810188812475,0.240810188812475,0.240810188812475,0.240810188812475
"S2",0.00312277363440006,0.00312277363440006,0.00312277363440006,0.00312277363440006,0.00312277363440006,0.00312277363440006,0.0195796078877128,0.0195796078877128,0.0195796078877128,0.0195796078877128,0.0195796078877128,0.0195796078877128,0.0167656211682837,0.0167656211682837,0.0167656211682837,0.0167656211682837,0.0167656211682837
"S5",0.322648178872849,0.322648178872849,0.322648178872849,0.322648178872849,0.322648178872849,0.322648178872849,0.504284814899314,0.504284814899314,0.504284814899314,0.504284814899314,0.504284814899314,0.504284814899314,0.742382723646462,0.742382723646462,0.742382723646462,0.742382723646462,0.742382723646462
"S13",0.000397652590247739,0.000397652590247739,0.000397652590247739,0.000397652590247739,0.000397652590247739,0.000397652590247739,0.00505733121522212,0.00505733121522212,0.00505733121522212,0.00505733121522212,0.00505733121522212,0.00505733121522212,4.14663727786934e-05,4.14663727786934e-05,4.14663727786934e-05,4.14663727786934e-05,4.14663727786934e-05
