"","1.056","0.823","0.719","0.645","0.592","0.547","0.499","0.455","0.416","0.379","0.339","0.302","0.267","0.233","0.194","0.154","0.1"
"S1",0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.590984651284691,0.301518259588689,0.301518259588689,0.301518259588689,0.301518259588689,0.301518259588689,0.301518259588689
"S2",0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.00669406033475581,0.0109945502702828,0.0109945502702828,0.0109945502702828,0.0109945502702828,0.0109945502702828,0.0109945502702828
"S5",0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.402044213611583,0.68661737367867,0.68661737367867,0.68661737367867,0.68661737367867,0.68661737367867,0.68661737367867
"S13",0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000277074768970711,0.000869816462357941,0.000869816462357941,0.000869816462357941,0.000869816462357941,0.000869816462357941,0.000869816462357941
