"","1.43","1.191","1.119","1.06","1.015","0.976","0.943","0.912","0.878","0.844","0.812","0.779","0.744","0.712","0.677","0.645","0.601","0.556","0.51","0.449","0.365","0.281","0.22","0.142"
"S1",0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.250675955433872,0.192413691884534,0.192413691884534,0.192413691884534,0.192413691884534,0.192413691884534,0.128353760942154,0.128353760942154,0.128353760942154,0.128353760942154,0.0926632892031056,0.0926632892031056,0.0926632892031056,0.0926632892031056,0.0926632892031056
"S2",0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.161014232571774,0.250274620029093,0.250274620029093,0.250274620029093,0.250274620029093,0.250274620029093,0.253994907003798,0.253994907003798,0.253994907003798,0.253994907003798,0.14736075876108,0.14736075876108,0.14736075876108,0.14736075876108,0.14736075876108
"S3",0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.375511830327806,0.461633311929113,0.461633311929113,0.461633311929113,0.461633311929113,0.461633311929113,0.60309950710218,0.60309950710218,0.60309950710218,0.60309950710218,0.742819639970422,0.742819639970422,0.742819639970422,0.742819639970422,0.742819639970422
"S5",0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.202754843614529,0.0871422008235049,0.0871422008235049,0.0871422008235049,0.0871422008235049,0.0871422008235049,0.00809103483703938,0.00809103483703938,0.00809103483703938,0.00809103483703938,0.00899526586994369,0.00899526586994369,0.00899526586994369,0.00899526586994369,0.00899526586994369
"S13",0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.0100431380520191,0.00853617533375674,0.00853617533375674,0.00853617533375674,0.00853617533375674,0.00853617533375674,0.00646079011482657,0.00646079011482657,0.00646079011482657,0.00646079011482657,0.00816104619545043,0.00816104619545043,0.00816104619545043,0.00816104619545043,0.00816104619545043
